time,pressure,temperature,salinity,density,latitude,longitude
2024-08-14 05:31:03.910,465.99002,9.91935,35.172607,1029.0846,27.48513,-95.322365
2024-08-14 05:31:04.916,466.11,9.9161,35.17274,1029.0858,27.485128,-95.322365
2024-08-14 05:31:05.923,466.22522,9.913645,35.171745,1029.0859,27.485125,-95.322365
2024-08-14 05:31:06.925,466.34,9.9112,35.17075,1029.0862,27.485123,-95.322365
2024-08-14 05:31:07.931,466.44986,9.908103,35.171204,1029.0875,27.48512,-95.322365
2024-08-14 05:31:08.939,466.56,9.905,35.17166,1029.089,27.485119,-95.322365
2024-08-14 05:31:09.944,466.67398,9.902076,35.171204,1029.0896,27.485117,-95.322365
2024-08-14 05:31:10.967,466.79,9.8991,35.17074,1029.0903,27.485115,-95.322365
2024-08-14 05:31:12.979,467.03,9.8926,35.170193,1029.0922,27.485111,-95.322365
2024-08-14 05:31:13.985,467.14517,9.890246,35.16925,1029.0923,27.48511,-95.322365
2024-08-14 05:31:14.987,467.26,9.8879,35.16831,1029.0925,27.485107,-95.322365
2024-08-14 05:31:15.993,467.37512,9.885198,35.16781,1029.0931,27.485106,-95.322365
2024-08-14 05:31:16.998,467.49,9.8825,35.16731,1029.0938,27.485104,-95.322365
2024-08-14 05:31:18.007,467.61044,9.880292,35.16673,1029.0942,27.4851,-95.32236
2024-08-14 05:31:19.010,467.72998,9.8781,35.166153,1029.0947,27.485096,-95.32236
2024-08-14 05:31:20.017,467.84174,9.875428,35.165913,1029.0955,27.485094,-95.32236
2024-08-14 05:31:21.083,467.96002,9.8726,35.16566,1029.0963,27.485092,-95.32236
2024-08-14 05:31:23.095,468.2,9.8654,35.163334,1029.0969,27.485088,-95.32236
2024-08-14 05:31:24.101,468.31516,9.862547,35.16298,1029.0977,27.485086,-95.32236
2024-08-14 05:31:25.105,468.43,9.8597,35.162624,1029.0984,27.485086,-95.32236
2024-08-14 05:31:26.105,468.5449,9.857402,35.161427,1029.0984,27.485085,-95.32236
2024-08-14 05:31:27.108,468.66,9.8551,35.16023,1029.0984,27.485083,-95.32236
2024-08-14 05:31:28.114,468.78012,9.851696,35.159996,1029.0994,27.485083,-95.32236
2024-08-14 05:31:29.118,468.9,9.8483,35.159763,1029.1003,27.48508,-95.32236
2024-08-14 05:31:30.119,469.0148,9.844755,35.159374,1029.1012,27.485079,-95.32235
2024-08-14 05:31:32.125,469.24982,9.837356,35.158215,1029.1027,27.485075,-95.32235
2024-08-14 05:31:33.129,469.37,9.8335,35.157444,1029.1033,27.485073,-95.32235
2024-08-14 05:31:34.129,469.48492,9.830502,35.156464,1029.1035,27.485071,-95.32235
2024-08-14 05:31:35.131,469.59998,9.8275,35.155483,1029.1038,27.48507,-95.32235
2024-08-14 05:31:36.136,469.71988,9.824103,35.156124,1029.1055,27.485067,-95.32235
2024-08-14 05:31:37.144,469.84003,9.8207,35.15676,1029.107,27.485064,-95.32235
2024-08-14 05:31:38.151,469.955,9.8176,35.157005,1029.1084,27.485062,-95.32234
2024-08-14 05:31:39.157,470.07,9.8145,35.157253,1029.1096,27.48506,-95.32234
2024-08-14 05:31:40.205,470.1872,9.811799,35.15768,1029.111,27.485058,-95.32234
2024-08-14 05:31:42.215,470.41483,9.807503,35.157494,1029.1125,27.485054,-95.32234
2024-08-14 05:31:43.221,470.53003,9.8058,35.15689,1029.1129,27.485052,-95.32234
2024-08-14 05:31:44.227,470.6552,9.803045,35.156586,1029.1138,27.48505,-95.32234
2024-08-14 05:31:45.229,470.78,9.8003,35.15628,1029.1145,27.485048,-95.322334
2024-08-14 05:31:46.237,470.89505,9.797499,35.15567,1029.1151,27.485046,-95.322334
2024-08-14 05:31:47.243,471.01,9.7947,35.155056,1029.1156,27.485044,-95.322334
2024-08-14 05:31:48.251,471.1202,9.791995,35.154964,1029.1166,27.48504,-95.322334
2024-08-14 05:31:49.254,471.23,9.7893,35.154877,1029.1174,27.485039,-95.322334
2024-08-14 05:31:51.266,471.47998,9.7826,35.154713,1029.1196,27.485035,-95.322334
2024-08-14 05:31:52.272,471.5901,9.779747,35.155746,1029.1215,27.485035,-95.32233
2024-08-14 05:31:53.276,471.69998,9.7769,35.156773,1029.1232,27.485033,-95.32233
2024-08-14 05:31:54.285,471.82507,9.774798,35.156197,1029.1237,27.485031,-95.32233
2024-08-14 05:31:55.291,471.95,9.7727,35.155617,1029.1241,27.48503,-95.32233
2024-08-14 05:31:56.297,472.0601,9.769798,35.1568,1029.1261,27.48503,-95.32233
2024-08-14 05:31:57.301,472.16998,9.7669,35.157978,1029.128,27.485027,-95.32233
2024-08-14 05:31:58.306,472.2894,9.765258,35.157734,1029.1287,27.485025,-95.32233
2024-08-14 05:31:59.321,472.41,9.7636,35.15749,1029.1293,27.485023,-95.32233
2024-08-14 05:32:01.332,472.65,9.7581,35.15801,1029.1318,27.48502,-95.32232
2024-08-14 05:32:02.379,472.87997,9.755,35.157124,1029.1327,27.485018,-95.32232
2024-08-14 05:32:03.385,472.99496,9.752801,35.15716,1029.1335,27.485016,-95.32232
2024-08-14 05:32:04.393,473.11002,9.7506,35.157196,1029.1345,27.485014,-95.32232
2024-08-14 05:32:05.399,473.22513,9.7488985,35.157154,1029.1354,27.485012,-95.32232
2024-08-14 05:32:06.404,473.34,9.7472,35.157112,1029.1361,27.48501,-95.32232
2024-08-14 05:32:07.409,473.4598,9.745104,35.157513,1029.1373,27.485008,-95.32232
2024-08-14 05:32:08.417,473.58002,9.743,35.15791,1029.1385,27.485006,-95.32231
2024-08-14 05:32:09.443,473.6961,9.741234,35.158024,1029.1395,27.485004,-95.32231
2024-08-14 05:32:11.460,473.92505,9.7378,35.158142,1029.1412,27.485003,-95.32231
2024-08-14 05:32:12.469,474.03998,9.7361,35.158154,1029.1421,27.485,-95.32231
2024-08-14 05:32:13.476,474.15524,9.734547,35.15802,1029.1427,27.484997,-95.32231
2024-08-14 05:32:14.479,474.27,9.733,35.157883,1029.1434,27.484995,-95.32231
2024-08-14 05:32:15.484,474.3848,9.731652,35.15786,1029.1442,27.484993,-95.3223
2024-08-14 05:32:16.493,474.5,9.7303,35.15784,1029.1449,27.484991,-95.3223
2024-08-14 05:32:17.500,474.6152,9.728597,35.15775,1029.1456,27.48499,-95.3223
2024-08-14 05:32:18.504,474.72998,9.7269,35.157658,1029.1464,27.484987,-95.3223
2024-08-14 05:32:19.570,474.85373,9.725147,35.15777,1029.1473,27.484985,-95.3223
2024-08-14 05:32:21.574,475.0799,9.722551,35.15711,1029.1483,27.484982,-95.3223
2024-08-14 05:32:22.578,475.19,9.7216,35.15634,1029.1483,27.48498,-95.3223
2024-08-14 05:32:23.583,475.30988,9.719552,35.15669,1029.1495,27.48498,-95.3223
2024-08-14 05:32:24.590,475.43,9.7175,35.15704,1029.1508,27.484978,-95.322296
2024-08-14 05:32:25.597,475.54517,9.716448,35.156723,1029.1511,27.484976,-95.322296
2024-08-14 05:32:26.602,475.66003,9.7154,35.15641,1029.1516,27.484974,-95.322296
2024-08-14 05:32:27.606,475.77512,9.713749,35.156216,1029.1522,27.484972,-95.322296
2024-08-14 05:32:28.610,475.89,9.7121,35.156025,1029.153,27.48497,-95.322296
2024-08-14 05:32:30.622,476.12,9.7086,35.155937,1029.1545,27.484966,-95.322296
2024-08-14 05:32:31.627,476.24,9.706901,35.155895,1029.1553,27.484964,-95.322296
2024-08-14 05:32:32.631,476.36002,9.7052,35.15585,1029.1561,27.484962,-95.32229
2024-08-14 05:32:33.632,476.47983,9.703702,35.1552,1029.1564,27.48496,-95.32229
2024-08-14 05:32:34.637,476.6,9.7022,35.154552,1029.1567,27.484959,-95.32229
2024-08-14 05:32:35.640,476.70996,9.700451,35.154663,1029.1576,27.484957,-95.32229
2024-08-14 05:32:36.645,476.82,9.6987,35.154778,1029.1586,27.484955,-95.32229
2024-08-14 05:32:37.645,476.9375,9.697133,35.154488,1029.159,27.484953,-95.32229
2024-08-14 05:32:38.688,477.06,9.6955,35.154186,1029.1597,27.484951,-95.32229
2024-08-14 05:32:40.706,477.29,9.6926,35.154438,1029.1615,27.484947,-95.32229
2024-08-14 05:32:41.714,477.4105,9.691345,35.15437,1029.1621,27.484945,-95.32228
2024-08-14 05:32:42.715,477.52997,9.6901,35.154297,1029.1628,27.484943,-95.32228
2024-08-14 05:32:43.721,477.64005,9.688849,35.154335,1029.1636,27.484941,-95.32228
2024-08-14 05:32:44.725,477.75,9.6876,35.15437,1029.1643,27.48494,-95.32228
2024-08-14 05:32:45.734,477.87048,9.685944,35.15412,1029.165,27.484936,-95.32228
2024-08-14 05:32:46.735,477.99,9.6843,35.153877,1029.1656,27.484934,-95.32228
2024-08-14 05:32:47.742,478.09683,9.682989,35.153908,1029.1664,27.484932,-95.32228
2024-08-14 05:32:48.807,478.21,9.6816,35.15394,1029.1671,27.48493,-95.32228
2024-08-14 05:32:50.818,478.44,9.679,35.153282,1029.1681,27.484926,-95.32227
2024-08-14 05:32:51.824,478.55518,9.677547,35.153255,1029.1688,27.484924,-95.32227
2024-08-14 05:32:52.827,478.67,9.6761,35.15323,1029.1697,27.484922,-95.32227
2024-08-14 05:32:53.834,478.78525,9.674547,35.153194,1029.1704,27.48492,-95.32227
2024-08-14 05:32:54.836,478.9,9.673,35.15316,1029.1711,27.484919,-95.32227
2024-08-14 05:32:55.842,479.01508,9.671549,35.15313,1029.1719,27.484919,-95.32227
2024-08-14 05:32:56.847,479.12997,9.6701,35.153103,1029.1726,27.484917,-95.32227
2024-08-14 05:32:57.854,479.24988,9.668402,35.15316,1029.1736,27.484917,-95.32227
2024-08-14 05:32:59.865,479.48483,9.665602,35.15275,1029.1748,27.484911,-95.32227
2024-08-14 05:33:00.869,479.59998,9.6645,35.152275,1029.175,27.484907,-95.32227
2024-08-14 05:33:01.876,479.71506,9.662999,35.152195,1029.1758,27.484905,-95.322266
2024-08-14 05:33:02.881,479.83002,9.6615,35.15211,1029.1765,27.484903,-95.322266
2024-08-14 05:33:03.889,479.95016,9.660198,35.151985,1029.1772,27.484901,-95.322266
2024-08-14 05:33:04.894,480.07,9.6589,35.15186,1029.1779,27.4849,-95.322266
2024-08-14 05:33:05.899,480.1849,9.657451,35.151936,1029.1787,27.484898,-95.322266
2024-08-14 05:33:06.905,480.3,9.656,35.15201,1029.1796,27.484898,-95.322266
2024-08-14 05:33:07.922,480.4205,9.654845,35.15158,1029.1799,27.484896,-95.322266
2024-08-14 05:33:09.933,480.65472,9.651954,35.151062,1029.1812,27.484892,-95.322266
2024-08-14 05:33:10.939,480.77,9.6502,35.150967,1029.1819,27.484892,-95.322266
2024-08-14 05:33:11.945,480.8902,9.648147,35.15075,1029.1826,27.484888,-95.322266
2024-08-14 05:33:12.948,481.01,9.6461,35.15053,1029.1833,27.484884,-95.32226
2024-08-14 05:33:13.955,481.1303,9.644747,35.150093,1029.1837,27.484882,-95.32226
2024-08-14 05:33:14.958,481.25,9.6434,35.149654,1029.1842,27.484879,-95.32226
2024-08-14 05:33:15.958,481.3698,9.642402,35.14898,1029.1844,27.484877,-95.32226
2024-08-14 05:33:16.961,481.49,9.6414,35.148304,1029.1846,27.484875,-95.32226
2024-08-14 05:33:18.970,481.72,9.6374,35.150658,1029.1881,27.48487,-95.32226
2024-08-14 05:33:19.972,481.8349,9.636151,35.150536,1029.1888,27.484869,-95.32226
2024-08-14 05:33:20.975,481.95,9.6349,35.150417,1029.1895,27.484869,-95.32226
2024-08-14 05:33:21.981,482.07028,9.632945,35.150978,1029.1908,27.484867,-95.32226
2024-08-14 05:33:22.982,482.19,9.631,35.151535,1029.1921,27.484865,-95.32226
2024-08-14 05:33:23.982,482.3098,9.630052,35.150864,1029.1923,27.484863,-95.32226
2024-08-14 05:33:24.986,482.43,9.6291,35.150192,1029.1925,27.484861,-95.32225
2024-08-14 05:33:25.992,482.54724,9.627976,35.149975,1029.193,27.484858,-95.32225
2024-08-14 05:33:27.045,482.66998,9.6268,35.14975,1029.1936,27.484854,-95.32225
2024-08-14 05:33:29.058,482.91,9.6238,35.14968,1029.1952,27.484852,-95.32225
2024-08-14 05:33:30.066,483.02536,9.622546,35.149612,1029.1958,27.48485,-95.32225
2024-08-14 05:33:31.067,483.13998,9.6213,35.149544,1029.1965,27.484846,-95.32225
2024-08-14 05:33:32.077,483.26532,9.619646,35.14986,1029.1976,27.484844,-95.32225
2024-08-14 05:33:33.081,483.39,9.618,35.150173,1029.1987,27.484842,-95.32225
2024-08-14 05:33:34.087,483.50528,9.616747,35.150154,1029.1995,27.48484,-95.32225
2024-08-14 05:33:35.088,483.62,9.6155,35.15014,1029.2002,27.484838,-95.32225
2024-08-14 05:33:36.093,483.74014,9.614599,35.149723,1029.2006,27.484837,-95.32225
2024-08-14 05:33:38.097,483.97995,9.612201,35.14928,1029.2017,27.48483,-95.32225
2024-08-14 05:33:39.100,484.1,9.6107,35.149246,1029.2025,27.484829,-95.32225
2024-08-14 05:33:40.106,484.21982,9.609451,35.14876,1029.2029,27.484827,-95.32224
2024-08-14 05:33:41.115,484.33997,9.6082,35.148273,1029.2032,27.484825,-95.32224
2024-08-14 05:33:42.122,484.46027,9.606897,35.14851,1029.2042,27.484821,-95.32224
2024-08-14 05:33:43.124,484.58002,9.6056,35.148746,1029.2051,27.48482,-95.32224
2024-08-14 05:33:44.128,484.6997,9.604403,35.14852,1029.2057,27.484818,-95.32224
2024-08-14 05:33:45.137,484.81998,9.6032,35.148296,1029.2063,27.484816,-95.32224
2024-08-14 05:33:46.165,484.94125,9.601633,35.148678,1029.2074,27.484814,-95.32224
2024-08-14 05:33:48.173,485.17963,9.598854,35.148872,1029.2091,27.484808,-95.32224
2024-08-14 05:33:49.180,485.3,9.5976,35.1487,1029.2097,27.484806,-95.32224
2024-08-14 05:33:50.187,485.4203,9.596648,35.148487,1029.2103,27.484804,-95.32224
2024-08-14 05:33:51.188,485.54,9.5957,35.148277,1029.2108,27.484802,-95.32224
2024-08-14 05:33:52.196,485.65503,9.594749,35.14797,1029.2113,27.4848,-95.32224
2024-08-14 05:33:53.203,485.77,9.5938,35.147655,1029.2117,27.484798,-95.32224
2024-08-14 05:33:54.210,485.89026,9.592446,35.147682,1029.2125,27.484797,-95.32224
2024-08-14 05:33:55.213,486.01,9.5911,35.14771,1029.2133,27.484795,-95.32224
2024-08-14 05:33:57.218,486.26,9.5885,35.147346,1029.2146,27.48479,-95.32224
2024-08-14 05:33:58.225,486.38028,9.587347,35.14723,1029.2152,27.484789,-95.32224
2024-08-14 05:33:59.228,486.5,9.5862,35.14711,1029.216,27.484787,-95.32224
2024-08-14 05:34:00.236,486.62524,9.585399,35.146698,1029.2163,27.484785,-95.32224
2024-08-14 05:34:01.240,486.75,9.5846,35.14629,1029.2167,27.484783,-95.32224
2024-08-14 05:34:02.240,486.85992,9.583651,35.146137,1029.2172,27.484781,-95.32224
2024-08-14 05:34:03.242,486.96997,9.5827,35.14598,1029.2178,27.48478,-95.32224
2024-08-14 05:34:04.248,487.08826,9.581173,35.145794,1029.2184,27.484777,-95.32224
2024-08-14 05:34:05.284,487.21002,9.5796,35.1456,1029.2191,27.484776,-95.32224
2024-08-14 05:34:07.298,487.44998,9.5766,35.145527,1029.2206,27.484772,-95.32224
2024-08-14 05:34:08.305,487.57016,9.575599,35.145058,1029.221,27.48477,-95.32224
2024-08-14 05:34:09.310,487.69,9.5746,35.14459,1029.2213,27.484768,-95.32224
2024-08-14 05:34:10.311,487.8048,9.573253,35.14446,1029.222,27.484764,-95.32224
2024-08-14 05:34:11.316,487.91998,9.5719,35.144333,1029.2227,27.484762,-95.32224
2024-08-14 05:34:12.324,488.0452,9.570348,35.144447,1029.2236,27.48476,-95.32224
2024-08-14 05:34:13.329,488.17,9.5688,35.14456,1029.2245,27.484756,-95.32224
2024-08-14 05:34:14.330,488.28473,9.567453,35.14464,1029.2253,27.484755,-95.32224
2024-08-14 05:34:16.379,488.63998,9.5635,35.14498,1029.2279,27.48475,-95.32224
2024-08-14 05:34:17.379,488.75998,9.5626,35.144463,1029.2281,27.484749,-95.32224
2024-08-14 05:34:18.380,488.88,9.5617,35.143948,1029.2285,27.484747,-95.32224
2024-08-14 05:34:19.383,488.99506,9.560299,35.14392,1029.2292,27.484745,-95.32224
2024-08-14 05:34:20.384,489.11,9.5589,35.143894,1029.23,27.484743,-95.32224
2024-08-14 05:34:21.393,489.22534,9.558098,35.143436,1029.2302,27.484741,-95.32224
2024-08-14 05:34:22.396,489.33997,9.5573,35.14298,1029.2306,27.48474,-95.32224
2024-08-14 05:34:23.403,489.46295,9.555824,35.143147,1029.2314,27.484737,-95.32224
2024-08-14 05:34:24.444,489.59,9.5543,35.143314,1029.2324,27.484735,-95.32224
2024-08-14 05:34:26.457,489.83002,9.5518,35.143272,1029.234,27.484732,-95.32224
2024-08-14 05:34:27.466,489.9503,9.550548,35.14346,1029.2349,27.48473,-95.322235
2024-08-14 05:34:28.471,490.07,9.5493,35.143642,1029.2357,27.484728,-95.322235
2024-08-14 05:34:29.479,490.1853,9.548247,35.143635,1029.2365,27.484724,-95.322235
2024-08-14 05:34:30.481,490.3,9.5472,35.143627,1029.2372,27.484722,-95.322235
2024-08-14 05:34:31.482,490.41495,9.546101,35.14372,1029.2379,27.48472,-95.322235
2024-08-14 05:34:32.483,490.53003,9.545,35.143814,1029.2388,27.484718,-95.322235
2024-08-14 05:34:33.490,490.65332,9.544063,35.143604,1029.2393,27.484716,-95.322235
2024-08-14 05:34:34.525,490.78,9.5431,35.143387,1029.2399,27.484715,-95.322235
2024-08-14 05:34:36.537,491.01,9.5409,35.143574,1029.2415,27.48471,-95.322235
2024-08-14 05:34:37.545,491.12027,9.540198,35.14281,1029.2415,27.484709,-95.322235
2024-08-14 05:34:38.549,491.23,9.5395,35.14205,1029.2415,27.484705,-95.322235
2024-08-14 05:34:39.557,491.35025,9.538097,35.142075,1029.2423,27.484703,-95.322235
2024-08-14 05:34:40.561,491.47,9.5367,35.142097,1029.243,27.484701,-95.322235
2024-08-14 05:34:41.568,491.59018,9.535799,35.14101,1029.2429,27.484697,-95.322235
2024-08-14 05:34:42.573,491.71002,9.5349,35.139927,1029.2428,27.484695,-95.322235
2024-08-14 05:34:43.580,491.8219,9.533635,35.140205,1029.2437,27.484694,-95.322235
2024-08-14 05:34:44.643,491.94,9.5323,35.140503,1029.2448,27.484694,-95.322235
2024-08-14 05:34:46.655,492.16998,9.5301,35.139652,1029.2455,27.48469,-95.322235
2024-08-14 05:34:47.658,492.28482,9.528303,35.140377,1029.2468,27.48469,-95.322235
2024-08-14 05:34:48.664,492.40002,9.5265,35.1411,1029.2483,27.484688,-95.32223
2024-08-14 05:34:49.672,492.52048,9.526098,35.140507,1029.2484,27.484686,-95.32223
2024-08-14 05:34:50.673,492.64,9.5257,35.139915,1029.2485,27.484684,-95.32223
2024-08-14 05:34:51.681,492.75,9.52405,35.140392,1029.2498,27.484682,-95.32223
2024-08-14 05:34:52.690,492.86,9.5224,35.14087,1029.2509,27.48468,-95.32223
2024-08-14 05:34:53.697,492.97513,9.5217495,35.14037,1029.2511,27.484678,-95.32223
2024-08-14 05:34:55.704,493.20477,9.519902,35.139954,1029.2522,27.484674,-95.32223
2024-08-14 05:34:57.713,493.43497,9.5176,35.139717,1029.2534,27.484669,-95.32223
2024-08-14 05:34:58.715,493.55,9.5165,35.139397,1029.2539,27.484667,-95.32223
2024-08-14 05:34:59.721,493.66483,9.515402,35.13949,1029.2546,27.484665,-95.32223
2024-08-14 05:35:00.729,493.77997,9.5143,35.139584,1029.2554,27.484663,-95.32223
2024-08-14 05:35:01.734,493.90018,9.513298,35.139473,1029.2561,27.484661,-95.32223
2024-08-14 05:35:02.737,494.02002,9.5123,35.139362,1029.2567,27.48466,-95.32223
2024-08-14 05:35:03.764,494.1365,9.511287,35.139305,1029.2573,27.484657,-95.32222
2024-08-14 05:35:05.767,494.35992,9.509251,35.139244,1029.2587,27.484653,-95.32222
2024-08-14 05:35:06.769,494.46997,9.5082,35.139236,1029.2593,27.484652,-95.32222
2024-08-14 05:35:07.777,494.58517,9.507248,35.13882,1029.2596,27.48465,-95.32222
2024-08-14 05:35:08.782,494.7,9.5063,35.138405,1029.26,27.484648,-95.32222
2024-08-14 05:35:09.783,494.81995,9.5055,35.137997,1029.2604,27.484646,-95.32222
2024-08-14 05:35:10.786,494.94,9.5047,35.137585,1029.2607,27.484644,-95.32222
2024-08-14 05:35:11.791,495.05005,9.503849,35.13692,1029.2609,27.484642,-95.32222
2024-08-14 05:35:12.796,495.15997,9.503,35.136253,1029.261,27.48464,-95.32222
2024-08-14 05:35:14.808,495.39,9.5007,35.135506,1029.2618,27.484636,-95.32222
2024-08-14 05:35:15.814,495.50513,9.499749,35.135036,1029.2622,27.484634,-95.32222
2024-08-14 05:35:16.818,495.62,9.4988,35.134567,1029.2626,27.484632,-95.32221
2024-08-14 05:35:17.819,495.73502,9.49775,35.133476,1029.2623,27.484629,-95.32221
2024-08-14 05:35:18.820,495.84998,9.4967,35.13238,1029.2622,27.484627,-95.32221
2024-08-14 05:35:19.828,495.97028,9.494696,35.13242,1029.2632,27.484625,-95.32221
2024-08-14 05:35:20.832,496.09003,9.4927,35.13246,1029.264,27.484623,-95.32221
2024-08-14 05:35:21.833,496.20218,9.491285,35.131424,1029.264,27.484621,-95.32221
2024-08-14 05:35:22.884,496.32,9.4898,35.130333,1029.2639,27.48462,-95.32221
2024-08-14 05:35:24.895,496.55,9.4864,35.130035,1029.2654,27.484615,-95.32221
2024-08-14 05:35:25.895,496.66473,9.484953,35.129696,1029.2659,27.484613,-95.32221
2024-08-14 05:35:26.900,496.78003,9.4835,35.129353,1029.2664,27.484612,-95.32221
2024-08-14 05:35:27.906,496.89523,9.481445,35.12991,1029.2677,27.48461,-95.322205
2024-08-14 05:35:28.909,497.01,9.4794,35.130463,1029.2689,27.484608,-95.322205
2024-08-14 05:35:29.914,497.12497,9.4783,35.129986,1029.2693,27.484606,-95.322205
2024-08-14 05:35:30.919,497.24,9.4772,35.12951,1029.2697,27.484604,-95.322205
2024-08-14 05:35:31.926,497.35992,9.475251,35.129707,1029.2706,27.484602,-95.322205
2024-08-14 05:35:33.936,497.59473,9.472403,35.128975,1029.2716,27.484598,-95.322205
2024-08-14 05:35:34.943,497.71,9.4715,35.12804,1029.2716,27.484596,-95.322205
2024-08-14 05:35:35.951,497.82022,9.469596,35.127884,1029.2723,27.484592,-95.322205
2024-08-14 05:35:36.954,497.93,9.4677,35.127728,1029.2731,27.48459,-95.322205
2024-08-14 05:35:37.960,498.05005,9.466,35.12752,1029.2737,27.484587,-95.322205
2024-08-14 05:35:38.965,498.17,9.4643,35.12732,1029.2744,27.484587,-95.3222
2024-08-14 05:35:39.971,498.2851,9.462949,35.12719,1029.275,27.484585,-95.3222
2024-08-14 05:35:40.976,498.4,9.4616,35.127064,1029.2756,27.484583,-95.3222
2024-08-14 05:35:42.002,498.5165,9.459979,35.126602,1029.2761,27.484581,-95.3222
2024-08-14 05:35:44.004,498.7448,9.456553,35.125843,1029.2772,27.484577,-95.3222
2024-08-14 05:35:45.009,498.86002,9.4547,35.125526,1029.2777,27.484575,-95.3222
2024-08-14 05:35:46.016,498.9752,9.453048,35.12419,1029.2776,27.484573,-95.3222
2024-08-14 05:35:47.021,499.09,9.4514,35.122856,1029.2773,27.484571,-95.3222
2024-08-14 05:35:48.027,499.20517,9.449497,35.12197,1029.2775,27.48457,-95.32219
2024-08-14 05:35:49.030,499.32,9.4476,35.121086,1029.2776,27.484568,-95.32219
2024-08-14 05:35:50.037,499.44016,9.445297,35.120228,1029.2778,27.484566,-95.32219
2024-08-14 05:35:51.041,499.56,9.443,35.119373,1029.2782,27.484564,-95.32219
2024-08-14 05:35:53.061,499.78,9.4381,35.118576,1029.2794,27.48456,-95.32219
2024-08-14 05:35:54.067,499.89505,9.435799,35.117825,1029.2797,27.48456,-95.32219
2024-08-14 05:35:55.073,500.01,9.4335,35.11707,1029.28,27.484556,-95.32219
2024-08-14 05:35:56.078,500.13004,9.4311,35.116566,1029.2806,27.484554,-95.32218
2024-08-14 05:35:57.083,500.25,9.4287,35.116062,1029.2811,27.484552,-95.32218
2024-08-14 05:35:58.089,500.36526,9.426145,35.115707,1029.2819,27.484549,-95.32218
2024-08-14 05:35:59.092,500.48,9.4236,35.115356,1029.2826,27.484549,-95.32218
2024-08-14 05:36:00.093,500.5937,9.421524,35.11508,1029.2832,27.484547,-95.32218
2024-08-14 05:36:01.117,500.71,9.4194,35.1148,1029.2839,27.484545,-95.32218
2024-08-14 05:36:03.124,500.94,9.4151,35.11362,1029.2848,27.48454,-95.322174
2024-08-14 05:36:04.126,501.05988,9.412553,35.113316,1029.2855,27.484539,-95.322174
2024-08-14 05:36:05.130,501.18,9.41,35.11301,1029.2863,27.484539,-95.322174
2024-08-14 05:36:06.135,501.2902,9.407145,35.112484,1029.2869,27.484537,-95.322174
2024-08-14 05:36:07.137,501.4,9.4043,35.11196,1029.2874,27.484535,-95.322174
2024-08-14 05:36:08.138,501.52484,9.401903,35.112072,1029.2885,27.484533,-95.322174
2024-08-14 05:36:09.141,501.65002,9.3995,35.112186,1029.2896,27.484531,-95.322174
2024-08-14 05:36:10.147,501.76007,9.397449,35.111656,1029.2899,27.48453,-95.322174
2024-08-14 05:36:12.157,501.99002,9.392449,35.111626,1029.2919,27.484526,-95.32217
2024-08-14 05:36:13.162,502.11,9.3895,35.112125,1029.2933,27.484524,-95.32217
2024-08-14 05:36:14.169,502.2303,9.387144,35.111675,1029.294,27.484522,-95.32217
2024-08-14 05:36:15.171,502.35,9.3848,35.111225,1029.2944,27.48452,-95.32217
2024-08-14 05:36:16.177,502.46494,9.382301,35.111492,1029.2957,27.484518,-95.32217
2024-08-14 05:36:17.185,502.58,9.3798,35.111763,1029.2968,27.484516,-95.32217
2024-08-14 05:36:18.192,502.7003,9.378246,35.111668,1029.2976,27.484514,-95.32216
2024-08-14 05:36:19.194,502.82,9.3767,35.111576,1029.2983,27.484512,-95.32216
2024-08-14 05:36:20.241,502.93756,9.374656,35.11193,1029.2994,27.48451,-95.32216
2024-08-14 05:36:22.244,503.17007,9.3707485,35.112675,1029.3018,27.484507,-95.32216
2024-08-14 05:36:23.244,503.28998,9.3688,35.113075,1029.303,27.484505,-95.32216
2024-08-14 05:36:24.251,503.40494,9.367351,35.11299,1029.3036,27.484503,-95.32216
2024-08-14 05:36:25.258,503.52002,9.3659,35.112907,1029.3043,27.4845,-95.32215
2024-08-14 05:36:26.266,503.64038,9.364044,35.11295,1029.3053,27.4845,-95.32215
2024-08-14 05:36:27.267,503.76,9.3622,35.112995,1029.3062,27.484499,-95.32215
2024-08-14 05:36:28.274,503.86996,9.36065,35.112545,1029.3065,27.484497,-95.32215
2024-08-14 05:36:29.281,503.97998,9.3591,35.112095,1029.307,27.484493,-95.32215
2024-08-14 05:36:31.298,504.22,9.3558,35.112206,1029.3087,27.484488,-95.32215
2024-08-14 05:36:32.305,504.335,9.354,35.11272,1029.3099,27.484486,-95.32214
2024-08-14 05:36:33.313,504.45,9.3522,35.11324,1029.3112,27.484484,-95.32214
2024-08-14 05:36:34.319,504.56528,9.350646,35.11351,1029.3121,27.484484,-95.32214
2024-08-14 05:36:35.321,504.68,9.3491,35.11378,1029.3131,27.484482,-95.32214
2024-08-14 05:36:36.326,504.79507,9.347949,35.11366,1029.3138,27.484482,-95.32214
2024-08-14 05:36:37.331,504.91,9.3468,35.11354,1029.3145,27.48448,-95.32214
2024-08-14 05:36:38.331,505.03366,9.345366,35.113297,1029.3151,27.484478,-95.32214
2024-08-14 05:36:39.353,505.15997,9.3439,35.11305,1029.3157,27.484476,-95.32214
2024-08-14 05:36:41.387,505.50494,9.339601,35.113056,1029.318,27.48447,-95.32214
