time,pressure,temperature,salinity,density,latitude,longitude,Turner_angle
2024-07-07 08:47:54.002,620.88,9.7562,35.176113,1029.8135,25.753107,-92.962906,-107.20288557925898
2024-07-07 08:49:34.002,599.51,10.1786,35.22904,1029.6823,25.753302,-92.96323,-105.57010792394688
2024-07-07 08:51:14.002,577.87,10.7068,35.30151,1029.5437,25.753483,-92.96357,-103.31004726701549
2024-07-07 08:52:54.002,555.99,11.2419,35.38403,1029.4081,25.753698,-92.96389,-105.76716046398663
2024-07-07 08:54:34.002,534.42004,11.8254,35.467873,1029.2628,25.753872,-92.96423,-104.94557891423554
2024-07-07 08:56:14.002,512.74,12.3791,35.552425,1029.1207,25.75409,-92.96456,-105.43604481870074
2024-07-07 08:57:54.002,491.19998,12.9557,35.641026,1028.9749,25.75427,-92.96491,-105.41925673859828
2024-07-07 08:59:34.002,469.88,13.4002,35.711086,1028.8408,25.75449,-92.96523,-106.45473718324357
2024-07-07 09:01:14.002,448.28998,14.0669,35.813995,1028.6813,25.754683,-92.965576,-106.70595778526129
2024-07-07 09:02:54.002,427.27002,14.9355,35.950916,1028.5012,25.754883,-92.96591,-105.93938875213014
2024-07-07 09:04:34.002,406.11,15.558,36.05555,1028.3462,25.75508,-92.96625,-106.68184578870992
2024-07-07 09:06:14.002,385.37,16.313,36.181923,1028.175,25.755283,-92.96657,-107.48765758464549
2024-07-07 09:07:54.002,364.32,16.915,36.282063,1028.0149,25.755474,-92.96691,-108.69060733772498
2024-07-07 09:09:34.002,343.91998,17.7751,36.421307,1027.8203,25.755674,-92.96724,-109.6326128841117
2024-07-07 09:11:14.002,323.44,18.4227,36.524803,1027.6462,25.755869,-92.967575,-111.26428432059741
2024-07-07 09:12:54.002,303.2,18.9749,36.608486,1027.4794,25.756052,-92.96791,-112.58227267510485
2024-07-07 09:14:34.002,282.84,19.5886,36.697422,1027.2972,25.75627,-92.96822,-118.6510442642015
2024-07-07 09:16:14.002,262.88998,20.2261,36.764576,1027.091,25.756441,-92.96856,-120.7475614763731
2024-07-07 09:17:54.002,243.19,21.0047,36.837143,1026.8477,25.756641,-92.96887,-130.49029925377846
2024-07-07 09:19:34.002,223.46,21.662,36.85676,1026.5931,25.756819,-92.96921,-121.66518165993298
2024-07-07 09:21:14.002,204.25,22.5575,36.938183,1026.3164,25.75702,-92.96951,-127.33884154987543
2024-07-07 09:22:54.002,185.83,23.7381,37.00111,1025.9382,25.757175,-92.96983,-150.66806285286722
2024-07-07 09:24:34.002,166.79001,24.8091,36.878117,1025.4384,25.757368,-92.97014,159.34362987870753
2024-07-07 09:26:14.002,148.34,25.3468,36.36314,1024.7996,25.75754,-92.97044,-167.45585707265246
2024-07-07 09:27:54.002,130.5,25.4387,36.337536,1024.6737,25.757725,-92.97073,-145.50311886247871
2024-07-07 09:29:34.002,112.72,25.5287,36.33033,1024.5627,25.757887,-92.97103,-126.68428116969136
2024-07-07 09:31:14.002,95.33,25.6973,36.340984,1024.4426,25.75807,-92.97131,-142.16502417772563
2024-07-07 09:32:54.002,78.61,25.8979,36.330204,1024.2987,25.75822,-92.9716,-134.49751418203326
2024-07-07 09:34:34.002,61.420002,26.24,36.331528,1024.1172,25.758398,-92.97188,-137.84266007916403
2024-07-07 09:36:14.002,46.079998,28.2449,36.287884,1023.369,25.75857,-92.9721,-135.64002339368665
2024-07-07 09:37:54.002,30.24,28.8298,36.284943,1023.1032,25.758745,-92.97234,-121.4915720081394
2024-07-07 09:39:34.002,12.64,28.8587,36.288555,1023.01965,25.758896,-92.97263,53.56750835572089
2024-07-07 09:41:14.002,21.48,28.8519,36.287952,1023.05994,25.75906,-92.972916,39.8013838026006
2024-07-07 09:42:54.002,45.13,27.9943,36.32334,1023.47455,25.759184,-92.97329,43.89051919956221
2024-07-07 09:44:34.002,66.53,26.1381,36.33901,1024.1774,25.75927,-92.97363,48.09141687614502
2024-07-07 09:46:14.002,85.810005,25.7909,36.330914,1024.3641,25.759417,-92.97393,43.27464044535445
2024-07-07 09:47:54.002,105.61,25.5762,36.333595,1024.5195,25.759579,-92.974236,52.577186579680735
2024-07-07 09:49:34.002,126.13,25.4475,36.32607,1024.6432,25.759748,-92.974556,7.1535870319119645
2024-07-07 09:51:14.002,146.34,25.3594,36.35636,1024.7817,25.759901,-92.97488,-23.140335492027138
2024-07-07 09:52:54.002,165.73999,24.8877,36.869614,1025.4032,25.760065,-92.975174,26.34323684638974
2024-07-07 09:54:34.002,183.82,23.8759,37.01008,1025.8953,25.76024,-92.975426,50.41201470434207
2024-07-07 09:56:14.002,202.49,22.6712,36.96459,1026.2961,25.760397,-92.97571,59.29010795416388
2024-07-07 09:57:54.002,220.56999,21.7281,36.87228,1026.5739,25.760519,-92.976,53.55743095733333
2024-07-07 09:59:34.002,237.19,21.2006,36.84225,1026.7711,25.760674,-92.97624,56.6357746416398
2024-07-07 10:01:14.002,253.79,20.4188,36.782845,1027.0128,25.760843,-92.97648,58.257651251776714
2024-07-07 10:02:54.002,270.6,19.9038,36.73885,1027.1915,25.760998,-92.97673,65.78318772800645
2024-07-07 10:04:34.002,287.08002,19.4582,36.678574,1027.3359,25.761143,-92.97698,66.88752346129623
2024-07-07 10:06:14.002,303.32,18.9194,36.602814,1027.4899,25.761288,-92.977234,69.37077094272647
2024-07-07 10:07:54.002,319.44,18.5128,36.53927,1027.6167,25.761433,-92.97748,68.08346355288101
2024-07-07 10:09:34.002,335.62,18.1174,36.481873,1027.7444,25.761574,-92.97772,70.86745868773293
2024-07-07 10:11:14.002,351.87,17.5602,36.391685,1027.886,25.761713,-92.97798,70.99365042693987
2024-07-07 10:12:54.002,368.1,16.9548,36.29524,1028.032,25.761852,-92.97823,74.33910037423452
2024-07-07 10:14:34.002,383.72003,16.4672,36.207462,1028.1508,25.762,-92.97846,73.83561628091232
2024-07-07 10:16:14.002,399.32,16.0472,36.134567,1028.2631,25.762157,-92.97869,72.09108081552658
2024-07-07 10:17:54.002,415.22998,15.3435,36.023872,1028.4115,25.762268,-92.97896,73.50369326159203
2024-07-07 10:19:34.002,430.68,14.8067,35.936375,1028.534,25.762432,-92.97918,74.11549484588008
2024-07-07 10:21:14.002,446.23,14.3063,35.854465,1028.651,25.762522,-92.97945,73.6353309135673
2024-07-07 10:22:54.002,461.58002,13.8011,35.7751,1028.7678,25.762638,-92.979706,73.43799653822008
2024-07-07 10:24:34.002,476.96,13.3748,35.70993,1028.8768,25.76275,-92.97996,74.54632455830662
2024-07-07 10:26:14.002,492.68002,12.9744,35.64699,1028.9822,25.762903,-92.9802,73.2827062980647
2024-07-07 10:27:54.002,508.21997,12.5196,35.58047,1029.0936,25.763056,-92.98044,76.03464847795064
2024-07-07 10:29:34.002,523.77997,12.0031,35.49799,1029.2034,25.763206,-92.98068,74.27164932390359
2024-07-07 10:31:14.002,539.56,11.6093,35.440548,1029.3071,25.763357,-92.98093,75.99446952044846
2024-07-07 10:32:54.002,555.14,11.189,35.376183,1029.4084,25.763462,-92.98119,76.02869436111668
2024-07-07 10:34:34.002,570.57996,10.9065,35.33348,1029.4983,25.763565,-92.98146,73.2562126966276
2024-07-07 10:36:14.002,585.77,10.5348,35.28418,1029.5978,25.763681,-92.98171,76.97245483644592
2024-07-07 10:37:54.002,600.83,10.2519,35.241264,1029.6843,25.763784,-92.98197,71.66085684933087
2024-07-07 10:39:34.002,615.96,9.9421,35.204025,1029.7797,25.763887,-92.98224,72.52077914864516
2024-07-07 10:41:14.002,631.09,9.6767,35.171375,1029.8699,25.76403,-92.98247,77.25957974039619
2024-07-07 10:42:54.002,645.62,9.5364,35.15055,1029.9438,25.764122,-92.98272,66.92219747462985
2024-07-07 10:44:34.002,660.3,9.2832,35.12694,1030.0361,25.764238,-92.98297,73.57927634113724
2024-07-07 10:46:14.002,675.26,9.0171,35.093876,1030.1239,25.764381,-92.98321,70.23525232632768
2024-07-07 10:47:54.002,690.16,8.8266,35.07356,1030.2079,25.76446,-92.983475,73.6614650479781
2024-07-07 10:49:34.002,705.31,8.6017,35.046116,1030.2928,25.76461,-92.98372,69.82670891255003
2024-07-07 10:51:14.002,720.04,8.3992,35.02543,1030.3772,25.764702,-92.98397,69.74643509467298
2024-07-07 10:52:54.002,734.71,8.1938,35.00476,1030.4613,25.764801,-92.98423,68.26436160677723
2024-07-07 10:54:34.002,749.36,7.9458,34.981815,1030.5502,25.76492,-92.98448,67.86370282729509
2024-07-07 10:56:14.002,763.77997,7.7137,34.961033,1030.6367,25.76505,-92.984726,65.12737999471099
2024-07-07 10:57:54.002,777.86005,7.6238,34.953995,1030.7092,25.765133,-92.98498,51.35757037697114
2024-07-07 10:59:34.002,791.91003,7.4965,34.950966,1030.7906,25.765219,-92.98523,57.9426303868699
2024-07-07 11:01:14.002,805.81,7.3905,34.94582,1030.8663,25.76536,-92.98545,60.62714608607028
2024-07-07 11:02:54.002,819.66003,7.2855,34.93968,1030.9408,25.765448,-92.9857,53.57028553517088
2024-07-07 11:04:34.002,833.41003,7.1462,34.935326,1031.0214,25.765568,-92.98593,54.35118440767408
2024-07-07 11:06:14.002,847.39,7.0262,34.931248,1031.1001,25.765675,-92.986176,55.35218833446338
2024-07-07 11:07:54.002,861.30994,6.8753,34.925625,1031.182,25.765823,-92.9864,51.67289273090247
2024-07-07 11:09:34.002,875.02,6.79,34.923573,1031.2556,25.765945,-92.986626,52.19269236018413
2024-07-07 11:11:14.002,890.11,6.6483,34.919952,1031.3428,25.766098,-92.98683,48.97547836758095
2024-07-07 11:12:54.002,906.42,6.4634,34.91737,1031.4426,25.766226,-92.98707,55.301436833589506
2024-07-07 11:14:34.002,922.79,6.3765,34.914207,1031.5273,25.766348,-92.98732,44.6105696864988
2024-07-07 11:16:14.002,939.17,6.2943,34.914307,1031.614,25.766497,-92.98755,44.223707761194184
2024-07-07 11:17:54.002,955.68,6.2088,34.914524,1031.7017,25.766638,-92.987785,42.974079466224616
2024-07-07 11:19:34.002,972.13995,6.0888,34.915344,1031.7948,25.76677,-92.98803,41.36806006575074
2024-07-07 11:21:14.002,988.61,6.0039,34.91639,1031.8828,25.766876,-92.98828,38.09508146786668
2024-07-07 11:22:54.002,1005.38,5.8784,34.919327,1031.9795,25.767014,-92.98852,39.011761070610966
2024-07-07 11:24:34.002,1021.62,5.7985,34.920956,1032.0662,25.767157,-92.98877,-173.88535944219726
2024-07-07 11:26:14.002,1021.52,5.8036,34.92017,1032.0643,25.767166,-92.98886,-142.6767666509632
2024-07-07 11:27:54.002,1002.31006,5.8987,34.91768,1031.9613,25.767387,-92.98908,-141.20506005809352
2024-07-07 11:29:34.002,979.02,6.0454,34.91459,1031.8318,25.76755,-92.98943,-137.18755546745953
2024-07-07 11:31:14.002,955.45996,6.2118,34.91336,1031.6993,25.76775,-92.98978,-135.91860879692695
2024-07-07 11:32:54.002,932.30005,6.3469,34.91295,1031.5739,25.767956,-92.990105,-131.03396004960038
2024-07-07 11:34:34.002,909.4,6.4643,34.91459,1031.4537,25.76817,-92.9904,-129.7876884629015
2024-07-07 11:36:14.002,886.5,6.6641,34.918262,1031.3226,25.768332,-92.99075,-127.04804163992407
2024-07-07 11:37:54.002,863.39996,6.8474,34.923466,1031.1941,25.76852,-92.9911,-126.93986709691247
2024-07-07 11:39:34.002,840.47,7.0891,34.930466,1031.0585,25.768703,-92.99144,-123.01646291893717
2024-07-07 11:41:14.002,817.89,7.256,34.937817,1030.9359,25.768942,-92.99172,-123.31085432339664
2024-07-07 11:42:54.002,795.24,7.4602,34.94666,1030.8081,25.769094,-92.99209,-125.38932888368308
2024-07-07 11:44:34.002,772.55994,7.6328,34.952885,1030.683,25.769302,-92.99241,-114.92995161851032
2024-07-07 11:46:14.002,750.24,7.92,34.975166,1030.5532,25.769527,-92.99271,-110.02919338449718
2024-07-07 11:47:54.002,727.85004,8.1965,35.002922,1030.4285,25.769703,-92.99305,-113.05551418453588
2024-07-07 11:49:34.002,705.45996,8.5238,35.03179,1030.2955,25.769907,-92.993385,-106.00558180710301
2024-07-07 11:51:14.002,683.04004,8.9108,35.079582,1030.166,25.770115,-92.99371,-106.97044676712513
2024-07-07 11:52:54.002,660.87,9.2231,35.117424,1030.0417,25.770292,-92.994064,-110.33274200147959
2024-07-07 11:54:34.002,638.63,9.5665,35.153934,1029.9098,25.770504,-92.99439,-107.32683406357124
2024-07-07 11:56:14.002,616.43,9.9633,35.20295,1029.7771,25.77069,-92.99474,-107.0594201766703
2024-07-07 11:57:54.002,594.54,10.2727,35.2424,1029.6531,25.770906,-92.99507,-104.74731565444654
2024-07-07 11:59:34.002,572.9,10.6672,35.298534,1029.5265,25.771086,-92.995415,-106.34087591277742
2024-07-07 12:01:14.002,551.24,11.1422,35.36319,1029.3898,25.771305,-92.995735,-102.57466044355627
2024-07-07 12:02:54.002,529.55005,11.5772,35.433563,1029.2633,25.771515,-92.99607,-105.50970916195803
2024-07-07 12:04:34.002,507.98,12.343,35.546787,1029.1024,25.77169,-92.996414,-105.12676282239428
2024-07-07 12:06:14.002,486.36002,12.9588,35.642445,1028.9537,25.77191,-92.99674,-105.34289934382693
2024-07-07 12:07:54.002,465.02997,13.5462,35.735413,1028.8071,25.772114,-92.99708,-107.05135335754395
2024-07-07 12:09:34.002,444.08002,14.2057,35.835316,1028.6487,25.772295,-92.99742,-106.21685867985744
2024-07-07 12:11:14.002,423.47998,14.7922,35.929813,1028.5004,25.772495,-92.99775,-107.45998926665584
2024-07-07 12:12:54.002,402.96002,15.5811,36.05375,1028.3256,25.77268,-92.99808,-106.47434323250265
2024-07-07 12:14:34.002,382.57,16.3692,36.186947,1028.1532,25.772877,-92.998405,-108.05775121833713
2024-07-07 12:16:14.002,361.87,17.1833,36.31966,1027.9677,25.773085,-92.998726,-107.38710731494623
2024-07-07 12:17:54.002,341.46,17.73,36.413925,1027.8151,25.773264,-92.99907,-109.02643544686927
2024-07-07 12:19:34.002,320.99,18.2471,36.498615,1027.66,25.773474,-92.9994,-111.17134220658096
2024-07-07 12:21:14.002,300.37,18.729,36.571503,1027.5021,25.773668,-92.99974,-112.70573128308018
2024-07-07 12:22:54.002,279.97,19.4163,36.669678,1027.3088,25.77388,-93.00006,-115.33811372779478
2024-07-07 12:24:34.002,259.64,20.0119,36.74555,1027.1196,25.774063,-93.000404,-122.03199075028557
2024-07-07 12:26:14.002,239.55,20.7437,36.806953,1026.8804,25.774277,-93.000725,-129.3857690300002
2024-07-07 12:27:54.002,219.20999,21.458,36.833256,1026.6138,25.77446,-93.00107,-120.36851744812746
2024-07-07 12:29:34.002,199.62,22.5446,36.941547,1026.3025,25.774654,-93.00138,-126.32183609028434
2024-07-07 12:31:14.002,181.29999,23.4702,36.997356,1025.9951,25.77484,-93.001686,-146.6631955260054
2024-07-07 12:32:54.002,162.62,24.5803,36.90437,1025.5099,25.77501,-93.00201,168.03155695723774
2024-07-07 12:34:34.002,144.2,25.3493,36.400265,1024.8091,25.775192,-93.002304,161.46544383471903
2024-07-07 12:36:14.002,126.979996,25.4163,36.33898,1024.6665,25.775349,-93.0026,-138.70619164249297
2024-07-07 12:37:54.002,110.159996,25.534,36.33578,1024.5542,25.775528,-93.00287,-135.93370231026375
2024-07-07 12:39:34.002,92.44,25.6776,36.33486,1024.4315,25.775686,-93.003174,-130.8350105889182
2024-07-07 12:41:14.002,74.21,25.9272,36.342724,1024.2799,25.775879,-93.00346,-135.43801417209187
2024-07-07 12:42:54.002,56.510002,26.3144,36.34148,1024.0798,25.776043,-93.00378,-138.4850267098519
2024-07-07 12:44:34.002,38.16,28.0484,36.295235,1023.40497,25.776274,-93.004036,-137.67965320077596
2024-07-07 12:46:14.002,21.41,28.5766,36.284065,1023.1486,25.776413,-93.00428,-94.49274233595854
2024-07-07 12:47:54.002,9.21,28.5788,36.286003,1023.09625,25.776506,-93.00454,39.555151738653976
2024-07-07 12:49:34.002,29.960001,28.1931,36.302776,1023.32733,25.776653,-93.00489,42.184219153156185
2024-07-07 12:51:14.002,49.109997,27.145,36.325645,1023.77026,25.776764,-93.00523,42.33189470306449
2024-07-07 12:52:54.002,68.07,26.049,36.347702,1024.2188,25.776882,-93.00558,49.496586752154144
2024-07-07 12:54:34.002,87.69,25.7471,36.337463,1024.391,25.777061,-93.005875,50.21086269453735
2024-07-07 12:56:14.002,108.170006,25.5453,36.329464,1024.5371,25.777237,-93.00617,29.06473110119864
2024-07-07 12:57:54.002,128.61,25.4232,36.344555,1024.6757,25.777414,-93.00648,-20.361659426599225
2024-07-07 12:59:34.002,149.42,25.2562,36.506268,1024.9414,25.77758,-93.00679,-7.6029988571405935
2024-07-07 13:01:14.002,169.27,24.4058,36.97701,1025.6473,25.777767,-93.007065,42.73601738383979
2024-07-07 13:02:54.002,188.34999,23.1612,36.99661,1026.1162,25.77793,-93.00733,56.561371309005864
2024-07-07 13:04:34.002,206.22,22.1509,36.916016,1026.4247,25.778011,-93.00762,54.41745917196896
2024-07-07 13:06:14.002,223.51,21.337,36.864723,1026.6904,25.778122,-93.0079,57.98630540532148
2024-07-07 13:07:54.002,240.63998,20.5569,36.798107,1026.9293,25.778296,-93.008125,58.70365345888523
2024-07-07 13:09:34.002,257.99,20.0801,36.755733,1027.1019,25.778421,-93.00839,63.73456536412024
2024-07-07 13:11:14.002,275.19,19.6771,36.706615,1027.2473,25.778574,-93.00864,66.54434618689449
2024-07-07 13:12:54.002,292.72,19.0571,36.620495,1027.4211,25.778725,-93.0089,67.83663875597229
2024-07-07 13:14:34.002,310.09,18.5788,36.55081,1027.5675,25.778883,-93.00916,69.14158999598295
2024-07-07 13:16:14.002,327.08002,18.1081,36.479027,1027.7069,25.779022,-93.00941,71.06273042218035
2024-07-07 13:17:54.002,344.19,17.603,36.39647,1027.8452,25.779171,-93.009674,71.87590296339411
2024-07-07 13:19:34.002,361.31,17.1772,36.325447,1027.9711,25.779295,-93.00994,72.85589921912116
2024-07-07 13:21:14.002,377.7,16.5682,36.221832,1028.1111,25.779463,-93.01017,71.51535205609073
2024-07-07 13:22:54.002,394.52,15.8962,36.116497,1028.2633,25.779608,-93.01042,73.91665309946511
2024-07-07 13:24:34.002,410.67,15.383,36.029415,1028.3865,25.779758,-93.01066,73.07514089723519
2024-07-07 13:26:14.002,426.40997,14.8429,35.942818,1028.512,25.779844,-93.010925,73.25132450762194
2024-07-07 13:27:54.002,442.11,14.3767,35.86899,1028.6284,25.77993,-93.011185,72.65116639064561
2024-07-07 13:29:34.002,458.02,13.7465,35.77406,1028.763,25.780054,-93.011444,76.45193054206594
2024-07-07 13:31:14.002,473.87,13.3787,35.710606,1028.8628,25.78019,-93.01169,73.30222735531827
2024-07-07 13:32:54.002,489.87,12.814,35.62676,1028.9873,25.780342,-93.01192,76.4293916408214
2024-07-07 13:34:34.002,505.77,12.3475,35.549957,1029.0941,25.7805,-93.01215,73.28311005529022
2024-07-07 13:36:14.002,521.59,11.8405,35.47813,1029.2104,25.780643,-93.01239,76.33787284044628
2024-07-07 13:37:54.002,537.62,11.4115,35.410854,1029.314,25.780775,-93.01264,76.71291259307858
2024-07-07 13:39:34.002,553.25,11.1118,35.363888,1029.4052,25.780916,-93.012886,74.93843054679334
2024-07-07 13:41:14.002,568.87,10.9036,35.33372,1029.4913,25.781055,-93.01312,74.66508648443552
2024-07-07 13:42:54.002,585.11,10.4136,35.265194,1029.6025,25.7812,-93.01338,76.52608720189355
2024-07-07 13:44:34.002,600.87,10.1857,35.23131,1029.6888,25.781317,-93.01363,70.65690803002681
2024-07-07 13:46:14.002,616.63,9.9248,35.201317,1029.7837,25.78149,-93.01385,71.28854436535534
2024-07-07 13:47:54.002,632.07,9.6565,35.170044,1029.8768,25.781633,-93.01409,69.13189960694933
2024-07-07 13:49:34.002,647.57007,9.3195,35.13504,1029.9788,25.78173,-93.01435,74.72513334847925
2024-07-07 13:51:14.002,662.89,9.0775,35.103447,1030.0652,25.781878,-93.01459,74.3617376185419
2024-07-07 13:52:54.002,678.16003,8.8491,35.074417,1030.1506,25.782011,-93.01483,75.71045471568428
2024-07-07 13:54:34.002,693.25,8.5978,35.041176,1030.2354,25.782131,-93.015076,68.34260871194007
2024-07-07 13:56:14.002,708.67993,8.3469,35.01736,1030.3284,25.782276,-93.01531,68.5231247652952
2024-07-07 13:57:54.002,723.87,8.1713,35.000698,1030.413,25.782413,-93.01556,67.48034155812469
2024-07-07 13:59:34.002,739.11005,7.9609,34.981953,1030.5016,25.78249,-93.01582,68.87225143004683
2024-07-07 14:01:14.002,754.06995,7.8673,34.972996,1030.5774,25.782606,-93.016075,62.15475998173469
2024-07-07 14:02:54.002,769.06,7.6205,34.956882,1030.6722,25.782743,-93.01632,56.20913288485205
2024-07-07 14:04:34.002,784.07996,7.5139,34.95238,1030.7537,25.782867,-93.01656,59.226852688025346
2024-07-07 14:06:14.002,799.20996,7.3486,34.94361,1030.8414,25.783,-93.01681,54.956260219748636
2024-07-07 14:07:54.002,814.07996,7.1854,34.937664,1030.9296,25.783123,-93.017044,54.67624973500996
2024-07-07 14:09:34.002,828.72003,6.9969,34.931087,1031.02,25.783247,-93.01728,62.776425494148484
2024-07-07 14:11:14.002,843.76,6.9313,34.92674,1031.0948,25.783407,-93.0175,52.06785261319086
2024-07-07 14:12:54.002,858.59,6.7989,34.923393,1031.1797,25.783552,-93.01774,52.02365723889466
2024-07-07 14:14:34.002,873.49,6.6852,34.920547,1031.2623,25.783682,-93.017975,52.10303077640664
2024-07-07 14:16:14.002,888.47,6.5413,34.916946,1031.3492,25.783812,-93.0182,49.195471097240755
2024-07-07 14:17:54.002,903.12,6.4472,34.915546,1031.4287,25.783894,-93.01846,50.60189831872262
2024-07-07 14:19:34.002,917.91003,6.3785,34.914185,1031.5049,25.784004,-93.01872,46.49992682412949
2024-07-07 14:21:14.002,932.86005,6.2804,34.913666,1031.5869,25.78415,-93.01896,43.03920875448341
2024-07-07 14:22:54.002,947.39,6.1334,34.91464,1031.6754,25.784235,-93.019226,38.68013982411327
2024-07-07 14:24:34.002,962.19,6.0538,34.916355,1031.7556,25.784359,-93.01947,42.59356729429119
2024-07-07 14:26:14.002,976.68,5.9924,34.91685,1031.8307,25.78447,-93.01972,41.643304452028765
2024-07-07 14:27:54.002,991.08,5.9307,34.91755,1031.9056,25.784601,-93.01996,38.729092758629015
2024-07-07 14:29:34.002,1005.16,5.8647,34.918953,1031.9802,25.78468,-93.02021,37.906589509188684
2024-07-07 14:31:14.002,1019.33997,5.7802,34.920986,1032.0585,25.784786,-93.020454,85.19506716423997
2024-07-07 14:32:54.002,1023.86,5.7748,34.92005,1032.079,25.784838,-93.02057,-141.35882197839163
2024-07-07 14:34:34.002,1008.99,5.8536,34.918346,1031.9988,25.784967,-93.020805,-142.6990680812803
2024-07-07 14:36:14.002,987.85004,5.9415,34.91604,1031.8882,25.785198,-93.02111,-136.44285436021897
2024-07-07 14:37:54.002,966.98,6.0343,34.915596,1031.7795,25.785414,-93.021416,-143.4066727670202
2024-07-07 14:39:34.002,945.89996,6.1215,34.913074,1031.6692,25.78558,-93.021774,-137.44297550675253
2024-07-07 14:41:14.002,925.18,6.2919,34.911667,1031.5488,25.785795,-93.02207,-127.64594490242386
2024-07-07 14:42:54.002,904.58997,6.4122,34.91476,1031.44,25.785975,-93.02241,-133.7496341585628
2024-07-07 14:44:34.002,883.93994,6.5651,34.91546,1031.3239,25.786152,-93.02275,-126.32091052501156
2024-07-07 14:46:14.002,863.42004,6.7087,34.919884,1031.2126,25.786337,-93.02309,-128.94938310930775
2024-07-07 14:47:54.002,842.94995,6.8931,34.923855,1031.0948,25.786533,-93.02342,-122.83038379273624
2024-07-07 14:49:34.002,822.62,7.0184,34.9294,1030.9878,25.78673,-93.02375,-125.36970394414062
2024-07-07 14:51:14.002,802.26,7.2341,34.936928,1030.8679,25.786917,-93.024086,-122.14845358647393
2024-07-07 14:52:54.002,782.17004,7.4901,34.949074,1030.7462,25.787128,-93.0244,-120.36340444013716
2024-07-07 14:54:34.002,761.78,7.6295,34.956806,1030.6378,25.787306,-93.02475,-117.57445761803676
2024-07-07 14:56:14.002,741.41,7.961,34.97886,1030.5095,25.787504,-93.02509,-112.28253250587181
2024-07-07 14:57:54.002,721.08,8.2364,35.00374,1030.392,25.787725,-93.02541,-110.01002961871227
2024-07-07 14:59:34.002,698.13,8.5501,35.0358,1030.2612,25.787905,-93.02576,-109.96201852668314
2024-07-07 15:01:14.002,674.41003,8.7882,35.06067,1030.1334,25.788116,-93.026085,-102.7738151026917
2024-07-07 15:02:54.002,650.98,9.183,35.11682,1030.0037,25.788301,-93.026436,-111.50110853663706
2024-07-07 15:04:34.002,627.81,9.7038,35.16917,1029.8485,25.788515,-93.026764,-107.83919638673756
2024-07-07 15:06:14.002,604.69,10.1626,35.225048,1029.7053,25.788692,-93.027115,-105.50857070607967
2024-07-07 15:07:54.002,581.72003,10.4952,35.270733,1029.5765,25.788908,-93.027435,-103.81870931015058
2024-07-07 15:09:34.002,559.38,10.977,35.342716,1029.4419,25.789087,-93.02778,-104.73449241041855
2024-07-07 15:11:14.002,536.66003,11.3336,35.395317,1029.3127,25.789293,-93.02811,-104.43489022684517
2024-07-07 15:12:54.002,514.41003,11.8601,35.475315,1029.1724,25.78947,-93.02845,-105.5320077487189
2024-07-07 15:14:34.002,492.54,12.5981,35.585705,1029.0117,25.789682,-93.02876,-106.14648487133472
2024-07-07 15:16:14.002,470.43,13.4526,35.714996,1028.8352,25.789865,-93.029106,-105.48930266115465
2024-07-07 15:17:54.002,447.78,14.161,35.829124,1028.6702,25.790089,-93.029434,-106.39004534368284
2024-07-07 15:19:34.002,425.44,14.7738,35.927067,1028.511,25.790276,-93.02978,-107.51770733590239
2024-07-07 15:21:14.002,403.12,15.5167,36.043385,1028.3331,25.790493,-93.030106,-106.51339224839694
2024-07-07 15:22:54.002,381.08002,16.2236,36.16228,1028.1622,25.790676,-93.03045,-106.53982143692777
2024-07-07 15:24:34.002,359.48,17.0186,36.29964,1027.9818,25.790878,-93.03078,-108.90718775696585
2024-07-07 15:26:14.002,337.66998,17.5892,36.391262,1027.8159,25.791086,-93.031105,-108.86760196086578
2024-07-07 15:27:54.002,316.46,18.2524,36.500153,1027.6399,25.791277,-93.03145,-110.64621245823453
2024-07-07 15:29:34.002,295.02002,18.7415,36.57598,1027.4788,25.791468,-93.031784,-112.33308575094678
2024-07-07 15:31:14.002,274.0,19.6179,36.703747,1027.2556,25.791666,-93.032104,-119.14731331463159
2024-07-07 15:32:54.002,252.68999,20.1841,36.76155,1027.0552,25.791857,-93.03244,-122.24700838585271
2024-07-07 15:34:34.002,231.56,20.7809,36.81103,1026.8383,25.792055,-93.03277,-123.80831961312515
2024-07-07 15:36:14.002,210.55,21.6781,36.8774,1026.548,25.792233,-93.03311,-123.01545392770673
2024-07-07 15:37:54.002,189.68001,22.9622,36.98254,1026.1694,25.792435,-93.03343,-135.7161894338057
2024-07-07 15:39:34.002,170.33002,24.0943,36.97711,1025.7458,25.792618,-93.03373,-165.0723899637962
2024-07-07 15:41:14.002,152.38,25.0335,36.75149,1025.2101,25.792768,-93.03402,155.04290083037753
2024-07-07 15:42:54.002,135.06,25.3705,36.345043,1024.7205,25.792934,-93.03428,-162.19347883646148
2024-07-07 15:44:34.002,117.39,25.4386,36.32957,1024.6106,25.793093,-93.03457,-127.85376762390531
2024-07-07 15:46:14.002,98.75,25.5608,36.336292,1024.4965,25.793278,-93.03485,-136.1401863844781
2024-07-07 15:47:54.002,80.75,25.7286,36.334938,1024.3646,25.793434,-93.03514,-136.75723974176648
2024-07-07 15:49:34.002,64.09,26.0772,36.330406,1024.1793,25.793598,-93.0354,-134.76797493067417
2024-07-07 15:51:14.002,46.469997,27.8461,36.333557,1023.5368,25.793783,-93.03567,-131.92418362351503
